order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
12022,6983,2025-07-22,173,5,412.97,2064.85,Completed,2025-07-24
12023,7331,2023-07-05,331,5,445.73,2228.65,Completed,2023-07-05
12024,3922,2023-01-03,328,6,214.75,1288.50,Pending,
12025,4530,2023-12-18,192,3,196.63,589.89,Completed,2023-12-24
12026,4321,2024-04-10,192,9,196.63,1769.67,Completed,2024-04-10
12027,4902,2023-11-10,51,10,361.62,3616.20,Completed,2023-11-15
12028,5424,2024-12-07,110,2,241.89,483.78,Completed,2024-12-09
12029,7874,2024-10-15,222,7,237.33,1661.31,Completed,2024-10-19
12030,7879,2024-05-31,246,3,54.93,164.79,Completed,2024-06-01
12031,5383,2023-12-03,162,8,290.23,2321.84,Completed,2023-12-04
12032,1830,2024-01-14,266,2,167.38,334.76,Completed,2024-01-14
12033,9860,2025-01-07,168,1,108.38,108.38,Completed,2025-01-13
12034,8546,2024-08-25,391,6,198.07,1188.42,Completed,2024-08-28
12035,6958,2025-04-07,319,8,355.39,2843.12,Completed,2025-04-14
12036,6012,2024-11-23,131,10,292.35,2923.50,Completed,2024-11-25
12037,9982,2024-07-07,273,9,328.27,2954.43,Completed,2024-07-11
12038,2456,2023-01-25,256,4,201.31,805.24,Pending,
12039,476,2023-11-30,468,3,252.48,757.44,Completed,2023-12-06
12040,8155,2023-05-26,84,8,209.71,1677.68,Completed,2023-05-27
12041,1327,2024-05-02,31,4,364.43,1457.72,Completed,2024-05-06
12042,16,2023-11-06,129,7,224.49,1571.43,Pending,
12043,5973,2024-09-06,353,8,270.64,2165.12,Completed,2024-09-06
12044,7825,2024-05-14,374,1,279.80,279.80,Completed,2024-05-19
12045,1856,2023-09-18,133,2,210.08,420.16,Pending,
12046,6286,2025-01-25,476,2,352.34,704.68,Completed,2025-01-26
12047,4120,2024-10-31,67,6,188.46,1130.76,Completed,2024-11-07
12048,2414,2024-04-28,246,4,54.93,219.72,Completed,2024-05-03
12049,2186,2025-05-05,135,8,164.10,1312.80,Completed,2025-05-05
12050,6417,2023-08-09,314,8,226.10,1808.80,Completed,2023-08-13
12051,5296,2024-11-28,387,2,122.58,245.16,Completed,2024-11-29
12052,9355,2024-06-26,310,6,400.40,2402.40,Completed,2024-06-26
12053,6286,2025-07-09,99,8,351.61,2812.88,Completed,2025-07-13
12054,2053,2023-03-08,181,7,145.17,1016.19,Completed,2023-03-14
12055,8981,2024-05-07,158,8,457.28,3658.24,Pending,
12056,5304,2023-01-05,109,10,154.17,1541.70,Completed,2023-01-05
12057,2645,2023-08-19,390,3,465.14,1395.42,Completed,2023-08-20
12058,6749,2024-12-25,425,3,230.28,690.84,Completed,2024-12-29
12059,7344,2023-08-24,429,8,312.50,2500.00,Completed,2023-08-28
12060,2906,2024-05-20,56,5,188.67,943.35,Completed,2024-05-20
12061,3665,2024-02-29,391,5,198.07,990.35,Cancelled,
12062,2972,2024-10-07,379,8,312.73,2501.84,Cancelled,
12063,3096,2024-05-11,309,6,409.71,2458.26,Pending,
12064,9898,2025-05-08,115,10,144.40,1444.00,Completed,2025-05-09
12065,3373,2023-07-27,372,3,285.63,856.89,Completed,2023-07-31
12066,7020,2024-10-04,442,6,431.90,2591.40,Completed,2024-10-04
12067,785,2023-04-02,405,6,403.99,2423.94,Completed,2023-04-03
12068,5027,2024-04-18,170,7,404.06,2828.42,Completed,2024-04-23
12069,1612,2023-09-13,347,1,204.00,204.00,Completed,2023-09-15
12070,9701,2024-11-18,417,8,228.42,1827.36,Completed,2024-11-18
12071,6765,2025-06-22,71,6,220.64,1323.84,Completed,2025-06-22
12072,2514,2024-03-17,413,4,276.38,1105.52,Pending,
12073,7604,2025-06-09,81,1,385.24,385.24,Completed,2025-06-10
12074,1466,2025-01-25,56,5,188.67,943.35,Completed,2025-01-29
12075,7499,2024-10-18,247,10,36.09,360.90,Completed,2024-10-18
12076,372,2023-04-24,93,8,328.56,2628.48,Completed,2023-04-26
12077,240,2023-01-07,428,10,302.51,3025.10,Completed,2023-01-13
12078,9301,2023-11-23,108,10,348.39,3483.90,Completed,2023-11-30
12079,9633,2024-10-08,6,4,57.38,229.52,Completed,2024-10-12
12080,6156,2023-08-16,328,10,214.75,2147.50,Completed,2023-08-17
12081,2138,2024-08-20,238,8,334.34,2674.72,Completed,2024-08-25
12082,3787,2025-06-09,246,6,54.93,329.58,Pending,
12083,91,2025-02-02,33,5,433.27,2166.35,Completed,2025-02-02
12084,1550,2024-12-17,326,4,243.94,975.76,Completed,2024-12-17
12085,836,2023-08-18,254,7,362.08,2534.56,Completed,2023-08-18
12086,2359,2024-02-17,431,9,349.77,3147.93,Completed,2024-02-18
12087,7690,2023-08-16,321,10,152.31,1523.10,Completed,2023-08-22
12088,9835,2024-06-12,451,9,116.73,1050.57,Completed,2024-06-19
12089,9079,2023-01-18,300,8,302.77,2422.16,Completed,2023-01-18
12090,7338,2023-04-08,332,1,172.03,172.03,Completed,2023-04-13
12091,7253,2024-04-21,345,8,54.55,436.40,Completed,2024-04-21
12092,7121,2023-04-10,19,7,343.33,2403.31,Completed,2023-04-17
12093,3085,2023-01-22,419,9,417.34,3756.06,Completed,2023-01-27
12094,3202,2025-02-20,435,9,210.47,1894.23,Completed,2025-02-27
12095,5335,2023-03-01,485,1,188.34,188.34,Completed,2023-03-03
12096,6945,2025-08-21,195,4,213.82,855.28,Completed,2025-08-25
12097,5479,2025-06-15,370,4,161.12,644.48,Pending,
12098,6877,2024-07-30,423,10,172.17,1721.70,Completed,2024-07-30
12099,8344,2024-12-14,407,3,482.63,1447.89,Completed,2024-12-14
12100,1279,2025-01-15,293,7,237.57,1662.99,Completed,2025-01-21
12101,2483,2024-05-17,361,1,351.18,351.18,Completed,2024-05-19
12102,3839,2025-01-23,262,7,184.91,1294.37,Completed,2025-01-28
12103,2206,2023-04-29,274,5,263.69,1318.45,Completed,2023-05-05
12104,8228,2025-06-24,357,7,78.66,550.62,Cancelled,
12105,4699,2023-04-21,1,10,22.25,222.50,Completed,2023-04-25
12106,2278,2023-08-24,226,6,325.88,1955.28,Completed,2023-08-31
12107,6751,2023-12-02,45,8,110.08,880.64,Pending,
12108,4003,2023-10-09,480,2,377.38,754.76,Completed,2023-10-11
12109,4475,2024-01-09,97,2,62.96,125.92,Completed,2024-01-15
12110,7622,2023-05-16,242,6,452.94,2717.64,Completed,2023-05-20
12111,9394,2023-04-03,289,9,414.36,3729.24,Cancelled,2023-04-04
12112,9665,2023-09-07,327,7,454.88,3184.16,Cancelled,2023-09-09
12113,830,2025-01-14,474,10,260.53,2605.30,Completed,2025-01-21
12114,2396,2024-04-16,187,7,375.37,2627.59,Completed,2024-04-22
12115,8538,2025-05-04,366,3,438.06,1314.18,Completed,2025-05-04
12116,7345,2024-09-18,33,7,433.27,3032.89,Completed,2024-09-18
12117,7676,2023-04-30,158,6,457.28,2743.68,Completed,2023-05-07
12118,9133,2024-02-27,217,3,423.79,1271.37,Completed,2024-03-01
12119,7023,2024-11-05,163,7,13.96,97.72,Cancelled,2024-11-08
12120,6573,2025-08-24,495,4,487.52,1950.08,Completed,2025-08-26
12121,2996,2024-10-04,425,10,230.28,2302.80,Completed,2024-10-09
12122,8655,2025-03-23,244,7,437.76,3064.32,Completed,2025-03-26
12123,6091,2024-09-28,385,10,55.81,558.10,Completed,2024-09-30
12124,4633,2025-06-07,261,3,494.66,1483.98,Completed,2025-06-11
12125,3364,2023-04-23,224,9,319.37,2874.33,Completed,2023-04-26
12126,9189,2023-01-15,61,4,107.78,431.12,Pending,
12127,5531,2024-06-25,205,9,375.58,3380.22,Completed,2024-06-30
12128,8155,2025-07-01,62,9,21.59,194.31,Completed,2025-07-08
12129,2801,2025-02-24,93,1,328.56,328.56,Completed,2025-02-24
12130,599,2023-04-30,377,1,473.13,473.13,Completed,2023-05-01
12131,492,2023-07-09,349,9,150.66,1355.94,Completed,2023-07-09
12132,8548,2024-08-02,44,7,313.49,2194.43,Completed,2024-08-08
12133,175,2024-10-16,410,8,224.83,1798.64,Completed,2024-10-21
12134,1019,2025-05-27,217,5,423.79,2118.95,Completed,2025-05-31
12135,5378,2023-02-19,290,5,329.04,1645.20,Completed,2023-02-25
12136,984,2024-02-17,303,2,46.02,92.04,Completed,2024-02-23
12137,5235,2024-05-10,186,6,17.72,106.32,Completed,2024-05-16
12138,7950,2025-06-04,302,3,189.30,567.90,Completed,2025-06-11
12139,2190,2024-02-28,331,6,445.73,2674.38,Completed,2024-03-01
12140,6780,2024-06-21,225,2,162.09,324.18,Completed,2024-06-21
12141,4865,2023-11-20,443,7,408.62,2860.34,Completed,2023-11-24
12142,9854,2023-01-28,219,10,260.13,2601.30,Completed,2023-02-03
12143,4919,2025-03-18,7,7,272.74,1909.18,Completed,2025-03-21
12144,383,2025-05-30,52,7,453.60,3175.20,Completed,2025-06-02
12145,8581,2023-10-25,322,6,376.19,2257.14,Cancelled,
12146,2487,2023-02-19,359,3,144.82,434.46,Completed,2023-02-25
12147,6725,2023-02-01,384,5,286.84,1434.20,Completed,2023-02-08
12148,7407,2025-07-08,474,2,260.53,521.06,Cancelled,2025-07-09
12149,6129,2023-08-11,59,4,370.91,1483.64,Completed,2023-08-13
12150,429,2025-08-31,289,5,414.36,2071.80,Completed,2025-09-02
12151,6630,2023-05-14,88,7,364.84,2553.88,Completed,2023-05-20
12152,8740,2023-10-20,70,8,311.59,2492.72,Completed,2023-10-24
12153,2537,2025-06-01,330,5,288.29,1441.45,Completed,2025-06-03
12154,1586,2023-11-30,432,6,217.28,1303.68,Completed,2023-12-03
12155,5710,2024-03-12,310,2,400.40,800.80,Cancelled,
12156,1933,2024-01-05,337,10,138.15,1381.50,Completed,2024-01-08
12157,9768,2023-03-24,451,3,116.73,350.19,Completed,2023-03-28
12158,2570,2024-07-16,451,5,116.73,583.65,Completed,2024-07-21
12159,7782,2024-12-28,354,5,102.35,511.75,Completed,2024-12-31
12160,1896,2024-06-20,414,3,63.58,190.74,Completed,2024-06-24
12161,7636,2023-01-01,261,4,494.66,1978.64,Pending,
12162,3458,2025-04-27,414,4,63.58,254.32,Completed,2025-04-30
12163,7802,2025-03-13,389,2,465.09,930.18,Cancelled,2025-03-15
12164,1136,2023-01-24,389,8,465.09,3720.72,Completed,2023-01-24
12165,2962,2024-02-15,97,6,62.96,377.76,Pending,
12166,1144,2023-08-26,338,8,160.33,1282.64,Pending,
12167,6964,2024-12-08,177,1,232.28,232.28,Completed,2024-12-10
12168,3854,2023-08-24,57,1,336.79,336.79,Completed,2023-08-31
12169,3776,2023-09-11,21,4,258.75,1035.00,Completed,2023-09-14
12170,6727,2025-05-24,432,2,217.28,434.56,Completed,2025-05-25
12171,7183,2025-05-24,299,3,483.67,1451.01,Completed,2025-05-29
12172,9394,2023-07-19,27,5,205.50,1027.50,Completed,2023-07-23
12173,2540,2023-06-18,128,6,239.65,1437.90,Completed,2023-06-22
12174,1075,2025-03-07,30,10,44.71,447.10,Completed,2025-03-08
12175,721,2025-04-15,372,5,285.63,1428.15,Completed,2025-04-20
12176,8012,2023-08-03,434,3,476.39,1429.17,Completed,2023-08-09
12177,4006,2023-01-22,154,8,375.91,3007.28,Cancelled,
12178,5190,2023-06-26,255,1,101.77,101.77,Completed,2023-07-03
12179,3054,2024-03-18,84,9,209.71,1887.39,Completed,2024-03-23
12180,4197,2023-12-31,84,7,209.71,1467.97,Completed,2024-01-03
12181,3648,2023-05-07,161,4,233.84,935.36,Completed,2023-05-09
12182,8331,2024-12-24,10,9,191.38,1722.42,Completed,2024-12-28
12183,7929,2023-12-12,31,8,364.43,2915.44,Completed,2023-12-12
12184,1471,2023-01-13,220,10,366.41,3664.10,Completed,2023-01-18
12185,2016,2023-11-25,128,1,239.65,239.65,Completed,2023-11-26
12186,5272,2024-09-22,278,5,358.78,1793.90,Completed,2024-09-28
12187,1056,2024-03-06,273,4,328.27,1313.08,Completed,2024-03-08
12188,132,2024-03-17,112,10,68.57,685.70,Completed,2024-03-20
12189,5016,2023-09-01,330,6,288.29,1729.74,Completed,2023-09-02
12190,6900,2023-07-08,468,4,252.48,1009.92,Completed,2023-07-09
12191,1839,2025-08-07,417,3,228.42,685.26,Completed,2025-08-09
12192,2561,2024-04-02,271,10,475.23,4752.30,Completed,2024-04-07
12193,5408,2023-08-30,485,5,188.34,941.70,Completed,2023-09-05
12194,8599,2024-02-10,326,3,243.94,731.82,Completed,2024-02-17
12195,6556,2023-06-19,395,10,51.98,519.80,Completed,2023-06-24
12196,1482,2023-10-10,256,9,201.31,1811.79,Completed,2023-10-16
12197,2720,2024-11-29,344,6,170.77,1024.62,Completed,2024-11-29
12198,8616,2023-11-02,126,2,327.33,654.66,Completed,2023-11-02
12199,1952,2024-07-27,174,4,313.57,1254.28,Completed,2024-07-29
12200,3063,2023-06-03,117,9,100.33,902.97,Completed,2023-06-05
12201,7713,2023-02-15,22,2,84.88,169.76,Pending,
12202,5192,2024-03-31,169,4,416.92,1667.68,Completed,2024-04-01
12203,9908,2025-04-03,418,6,179.02,1074.12,Completed,2025-04-04
12204,6266,2025-04-26,411,1,78.19,78.19,Pending,
12205,2972,2024-10-10,130,1,22.66,22.66,Pending,
12206,2036,2023-02-07,223,10,433.47,4334.70,Completed,2023-02-09
12207,9188,2025-08-02,452,10,175.49,1754.90,Cancelled,
12208,3541,2024-04-11,462,2,269.94,539.88,Completed,2024-04-11
12209,821,2025-08-26,362,3,128.06,384.18,Completed,2025-09-02
12210,4773,2024-11-12,35,7,78.68,550.76,Completed,2024-11-17
12211,8508,2025-07-25,174,3,313.57,940.71,Completed,2025-07-31
12212,341,2024-05-28,154,5,375.91,1879.55,Completed,2024-06-02
12213,1509,2024-05-29,405,2,403.99,807.98,Pending,
12214,8009,2025-08-29,287,6,311.06,1866.36,Completed,2025-09-04
12215,5384,2023-04-09,323,3,77.25,231.75,Completed,2023-04-16
12216,1610,2025-01-24,337,9,138.15,1243.35,Completed,2025-01-30
12217,1106,2025-04-30,126,8,327.33,2618.64,Completed,2025-05-07
12218,7757,2023-01-19,29,5,13.51,67.55,Pending,
12219,6939,2024-03-02,265,4,402.55,1610.20,Completed,2024-03-02
12220,3495,2024-03-20,398,6,60.08,360.48,Completed,2024-03-22
12221,5117,2023-08-17,360,5,32.96,164.80,Pending,
12222,2903,2023-04-09,242,1,452.94,452.94,Completed,2023-04-13
12223,8809,2024-01-13,26,5,482.53,2412.65,Completed,2024-01-19
12224,7651,2024-12-13,420,3,265.34,796.02,Completed,2024-12-17
12225,2592,2024-04-21,289,8,414.36,3314.88,Completed,2024-04-23
12226,5912,2023-10-28,135,2,164.10,328.20,Completed,2023-11-04
12227,5863,2023-10-02,78,2,459.55,919.10,Completed,2023-10-04
12228,1530,2023-07-04,259,1,319.54,319.54,Completed,2023-07-07
12229,4472,2024-01-17,239,3,89.49,268.47,Completed,2024-01-19
12230,1673,2023-04-09,437,4,273.42,1093.68,Cancelled,2023-04-12
12231,5532,2023-07-27,24,4,440.21,1760.84,Completed,2023-08-02
12232,4045,2023-08-26,500,7,482.66,3378.62,Completed,2023-08-29
12233,9333,2024-01-20,491,10,83.77,837.70,Completed,2024-01-24
12234,3827,2023-07-05,125,5,396.03,1980.15,Cancelled,
12235,5554,2023-03-10,303,2,46.02,92.04,Completed,2023-03-15
12236,485,2024-07-17,427,10,189.23,1892.30,Completed,2024-07-17
12237,6789,2025-05-24,43,10,340.84,3408.40,Completed,2025-05-25
12238,2839,2024-07-04,399,10,60.60,606.00,Completed,2024-07-04
12239,860,2024-05-18,131,10,292.35,2923.50,Pending,
12240,4943,2023-08-10,5,1,146.15,146.15,Completed,2023-08-13
12241,6865,2024-01-06,185,7,333.91,2337.37,Completed,2024-01-07
12242,6196,2023-10-03,271,2,475.23,950.46,Completed,2023-10-09
12243,1492,2024-01-14,370,6,161.12,966.72,Completed,2024-01-19
12244,3902,2023-03-19,285,1,159.01,159.01,Completed,2023-03-20
12245,8637,2023-03-23,178,3,443.84,1331.52,Completed,2023-03-24
12246,672,2025-04-04,128,10,239.65,2396.50,Pending,
12247,8475,2025-04-28,408,8,169.67,1357.36,Completed,2025-04-30
12248,4756,2024-05-07,166,3,452.66,1357.98,Completed,2024-05-12
12249,6342,2025-03-14,335,5,206.40,1032.00,Completed,2025-03-19
12250,3329,2024-10-03,357,2,78.66,157.32,Cancelled,2024-10-06
12251,4160,2023-07-07,285,7,159.01,1113.07,Completed,2023-07-12
12252,1568,2023-04-09,160,7,46.18,323.26,Cancelled,2023-04-11
12253,3191,2024-05-02,338,3,160.33,480.99,Completed,2024-05-08
12254,5530,2024-02-01,157,10,93.28,932.80,Completed,2024-02-03
12255,7610,2025-02-15,467,10,110.66,1106.60,Completed,2025-02-20
12256,1206,2024-12-15,14,9,331.15,2980.35,Pending,
12257,3683,2024-04-29,434,3,476.39,1429.17,Completed,2024-04-30
12258,8774,2023-08-02,182,3,34.77,104.31,Cancelled,2023-08-03
12259,6652,2024-01-25,424,4,101.32,405.28,Completed,2024-01-27
12260,153,2025-01-09,248,4,23.80,95.20,Completed,2025-01-14
12261,3846,2024-05-18,381,10,18.39,183.90,Cancelled,
12262,7463,2024-10-28,217,3,423.79,1271.37,Completed,2024-10-30
12263,6529,2025-02-17,18,4,198.53,794.12,Completed,2025-02-17
12264,7297,2023-10-06,113,9,371.91,3347.19,Completed,2023-10-09
12265,2372,2025-04-04,63,8,182.05,1456.40,Completed,2025-04-07
12266,5441,2024-02-15,35,9,78.68,708.12,Completed,2024-02-18
12267,5115,2023-08-21,207,2,86.22,172.44,Completed,2023-08-24
12268,9355,2023-07-03,129,9,224.49,2020.41,Completed,2023-07-03
12269,420,2023-09-07,401,8,290.25,2322.00,Completed,2023-09-07
12270,8473,2025-06-20,397,9,186.73,1680.57,Completed,2025-06-27
12271,3791,2025-07-02,418,9,179.02,1611.18,Completed,2025-07-09
12272,5866,2024-09-17,262,8,184.91,1479.28,Completed,2024-09-22
12273,9748,2023-04-02,402,2,141.51,283.02,Pending,
12274,7964,2025-01-29,344,3,170.77,512.31,Pending,
12275,616,2023-03-30,120,8,390.08,3120.64,Completed,2023-04-02
12276,7380,2025-05-28,296,8,152.19,1217.52,Completed,2025-06-03
12277,1577,2025-02-20,212,10,13.78,137.80,Pending,
12278,377,2025-06-08,136,4,332.24,1328.96,Completed,2025-06-12
12279,6732,2024-10-20,66,5,450.75,2253.75,Completed,2024-10-22
12280,1570,2024-04-08,437,8,273.42,2187.36,Completed,2024-04-09
12281,2851,2024-07-12,481,10,405.47,4054.70,Completed,2024-07-14
12282,5173,2024-11-08,290,8,329.04,2632.32,Completed,2024-11-12
12283,9500,2024-03-13,309,4,409.71,1638.84,Completed,2024-03-20
12284,7826,2024-05-26,473,7,323.85,2266.95,Completed,2024-05-30
12285,1348,2023-02-18,140,4,496.20,1984.80,Completed,2023-02-25
12286,4038,2024-08-28,390,9,465.14,4186.26,Cancelled,
12287,1983,2024-03-28,476,9,352.34,3171.06,Completed,2024-04-04
12288,1389,2023-12-06,39,2,492.79,985.58,Completed,2023-12-10
12289,9655,2024-04-24,492,5,475.98,2379.90,Pending,
12290,2545,2024-01-15,271,2,475.23,950.46,Completed,2024-01-17
12291,8921,2024-01-24,417,4,228.42,913.68,Completed,2024-01-28
12292,4477,2023-05-25,283,6,238.25,1429.50,Completed,2023-05-25
12293,8725,2023-10-13,382,1,459.83,459.83,Completed,2023-10-16
12294,1536,2025-07-05,214,3,223.74,671.22,Completed,2025-07-10
12295,6481,2023-02-02,249,9,77.41,696.69,Completed,2023-02-02
12296,7862,2023-09-26,67,4,188.46,753.84,Completed,2023-10-03
12297,3214,2024-01-24,337,9,138.15,1243.35,Completed,2024-01-27
12298,146,2023-11-09,232,2,171.54,343.08,Completed,2023-11-13
12299,5765,2024-04-10,32,3,103.29,309.87,Pending,
12300,1037,2024-05-21,147,3,124.44,373.32,Completed,2024-05-25
12301,655,2023-01-28,444,1,168.58,168.58,Completed,2023-01-28
12302,4917,2023-07-02,219,2,260.13,520.26,Completed,2023-07-03
12303,7269,2024-03-10,499,2,86.14,172.28,Cancelled,2024-03-11
12304,1251,2024-06-23,199,8,484.51,3876.08,Completed,2024-06-26
12305,3564,2024-10-20,430,8,339.32,2714.56,Cancelled,
12306,83,2024-05-12,17,6,380.32,2281.92,Completed,2024-05-19
12307,1819,2025-05-19,276,10,427.87,4278.70,Completed,2025-05-25
12308,4505,2023-08-28,31,8,364.43,2915.44,Completed,2023-09-03
12309,5932,2025-06-17,166,10,452.66,4526.60,Completed,2025-06-19
12310,9522,2024-05-01,318,6,104.20,625.20,Completed,2024-05-02
12311,1182,2024-04-19,361,9,351.18,3160.62,Completed,2024-04-25
12312,3028,2023-01-05,210,8,32.24,257.92,Completed,2023-01-09
12313,2525,2025-07-22,333,1,370.93,370.93,Completed,2025-07-24
12314,9864,2024-11-26,51,7,361.62,2531.34,Pending,
12315,6515,2023-11-15,89,3,454.39,1363.17,Pending,
12316,7331,2024-09-19,115,2,144.40,288.80,Completed,2024-09-26
12317,9413,2024-06-24,497,5,426.94,2134.70,Completed,2024-07-01
12318,1745,2024-02-10,276,8,427.87,3422.96,Completed,2024-02-16
12319,7300,2024-07-07,419,5,417.34,2086.70,Completed,2024-07-10
12320,7596,2025-08-05,446,10,132.33,1323.30,Pending,
12321,874,2023-06-25,406,4,157.20,628.80,Completed,2023-07-01
12322,2242,2024-11-08,373,3,154.63,463.89,Cancelled,
12323,6922,2024-04-04,415,2,285.97,571.94,Completed,2024-04-09
12324,7360,2023-02-15,240,5,31.40,157.00,Completed,2023-02-22
12325,1496,2025-06-10,298,3,254.38,763.14,Completed,2025-06-12
12326,3188,2024-10-19,308,2,258.57,517.14,Pending,
12327,5805,2024-07-01,458,6,114.57,687.42,Completed,2024-07-05
12328,3268,2024-06-30,357,9,78.66,707.94,Pending,
12329,5737,2023-04-09,411,10,78.19,781.90,Completed,2023-04-11
12330,3435,2024-10-09,212,8,13.78,110.24,Pending,
12331,1764,2023-05-29,55,2,418.94,837.88,Pending,
12332,7097,2025-02-25,296,6,152.19,913.14,Pending,
12333,402,2024-07-16,17,6,380.32,2281.92,Completed,2024-07-18
12334,5114,2023-05-06,29,6,13.51,81.06,Completed,2023-05-11
12335,2660,2024-03-23,398,6,60.08,360.48,Completed,2024-03-28
12336,4961,2024-06-07,370,1,161.12,161.12,Cancelled,
12337,606,2025-02-07,354,10,102.35,1023.50,Completed,2025-02-14
12338,6256,2025-05-13,207,3,86.22,258.66,Completed,2025-05-15
12339,8037,2023-07-30,315,4,437.67,1750.68,Completed,2023-08-04
12340,9849,2025-07-01,188,4,231.47,925.88,Completed,2025-07-07
12341,7362,2024-05-16,240,7,31.40,219.80,Completed,2024-05-19
12342,1517,2024-03-01,13,9,206.56,1859.04,Completed,2024-03-01
12343,4238,2024-03-04,449,9,232.79,2095.11,Completed,2024-03-11
12344,5888,2024-03-14,407,9,482.63,4343.67,Completed,2024-03-16
12345,6218,2024-06-07,454,5,226.22,1131.10,Completed,2024-06-07
12346,586,2023-06-24,26,3,482.53,1447.59,Cancelled,
12347,545,2023-02-12,279,3,69.46,208.38,Completed,2023-02-19
12348,8049,2024-11-29,472,8,317.99,2543.92,Completed,2024-12-02
12349,2651,2023-03-23,89,2,454.39,908.78,Completed,2023-03-29
12350,7371,2024-10-03,280,9,186.83,1681.47,Completed,2024-10-04
12351,5909,2023-05-20,253,10,40.77,407.70,Completed,2023-05-23
12352,4263,2025-01-21,491,5,83.77,418.85,Completed,2025-01-25
12353,3844,2024-01-17,481,5,405.47,2027.35,Cancelled,2024-01-19
12354,6578,2024-08-04,455,9,87.89,791.01,Completed,2024-08-07
12355,8462,2024-05-28,381,1,18.39,18.39,Completed,2024-06-04
12356,8927,2023-06-08,324,10,322.58,3225.80,Completed,2023-06-14
12357,7918,2024-12-02,65,1,179.38,179.38,Completed,2024-12-09
12358,8506,2023-01-08,268,8,144.52,1156.16,Completed,2023-01-11
12359,5578,2024-04-18,168,1,108.38,108.38,Completed,2024-04-22
12360,787,2023-12-17,369,5,204.34,1021.70,Completed,2023-12-19
12361,6457,2024-08-24,464,10,52.47,524.70,Completed,2024-08-27
12362,3521,2023-03-08,357,5,78.66,393.30,Completed,2023-03-09
12363,9968,2023-01-14,14,10,331.15,3311.50,Completed,2023-01-16
